Hiperparámetros,R2
"('diverse', 'uniforme', 0.1, 0.7, 2, 0.1, 0.4)",0.4427493798928165
"('diverse', 'dos_puntos', 0.2, 0.7, 7, 0.2, 0.2)",0.4427018565162887
"('diverse', 'default', 0.2, 0.8, 7, 0.01, 0.6)",0.44265928563915924
"('diverse', 'dos_puntos', 0.2, 0.6, 7, 0.1, 0.6)",0.4426413018292972
"('diverse', 'uniforme', 0.2, 0.6, 2, 0.1, 0.8)",0.4425771518524992
"('diverse', 'uniforme', 0.05, 0.8, 5, 0.1, 0.2)",0.4424785586186645
"('diverse', 'dos_puntos', 0.1, 0.9, 5, 0.1, 0.2)",0.4423441345971152
"('diverse', 'dos_puntos', 0.1, 0.8, 7, 0.1, 0.4)",0.4422682180228363
"('diverse', 'dos_puntos', 0.1, 0.9, 2, 0.1, 0.6)",0.4422202599964674
"('diverse', 'dos_puntos', 0.1, 0.9, 5, 0.2, 0.4)",0.4422052724354605
"('diverse', 'uniforme', 0.2, 0.9, 2, 0.1, 0.2)",0.44203090709989795
"('diverse', 'dos_puntos', 0.1, 0.8, 3, 0.2, 0.6)",0.441902927975776
"('diverse', 'dos_puntos', 0.1, 0.8, 3, 0.05, 0.2)",0.4417578401521192
"('diverse', 'default', 0.2, 0.7, 5, 0.01, 0.2)",0.44170082596684657
"('diverse', 'dos_puntos', 0.2, 0.8, 3, 0.2, 0.8)",0.4416496242358492
"('diverse', 'default', 0.2, 0.7, 7, 0.2, 0.4)",0.4415681768011928
"('diverse', 'dos_puntos', 0.2, 0.9, 5, 0.2, 0.2)",0.4413707145590246
"('default', 'default', 0.05, 0.9, 3, 0.05, 0.4)",0.44136198287939876
"('default', 'uniforme', 0.05, 0.8, 3, 0.1, 0.8)",0.4413543512883874
"('diverse', 'dos_puntos', 0.2, 0.7, 2, 0.1, 0.4)",0.44134717833257325
"('diverse', 'default', 0.1, 0.7, 7, 0.01, 0.6)",0.441041223810002
"('diverse', 'uniforme', 0.1, 0.7, 7, 0.1, 0.8)",0.4409089003087942
"('diverse', 'default', 0.2, 0.9, 7, 0.05, 0.8)",0.4407256557148457
"('diverse', 'default', 0.2, 0.7, 7, 0.2, 0.2)",0.4406165094147136
"('diverse', 'uniforme', 0.2, 0.9, 2, 0.1, 0.8)",0.44048913718013044
"('diverse', 'default', 0.2, 0.8, 2, 0.1, 0.4)",0.44048176345643447
"('diverse', 'default', 0.2, 0.8, 5, 0.05, 0.4)",0.4401343950008968
"('diverse', 'dos_puntos', 0.1, 0.8, 3, 0.01, 0.6)",0.4401273394988534
"('diverse', 'default', 0.1, 0.9, 5, 0.2, 0.4)",0.4400777158481894
"('diverse', 'default', 0.2, 0.9, 7, 0.2, 0.4)",0.4400513740159216
"('diverse', 'dos_puntos', 0.1, 0.8, 7, 0.2, 0.6)",0.4398356186399293
"('diverse', 'dos_puntos', 0.1, 0.7, 3, 0.05, 0.2)",0.43983296722012694
"('diverse', 'uniforme', 0.1, 0.7, 5, 0.01, 0.4)",0.4398137667956009
"('diverse', 'dos_puntos', 0.2, 0.9, 2, 0.2, 0.2)",0.4397742514025523
"('diverse', 'default', 0.1, 0.6, 3, 0.1, 0.8)",0.43974432728910007
"('diverse', 'uniforme', 0.1, 0.7, 2, 0.01, 0.2)",0.4396545880556545
"('diverse', 'dos_puntos', 0.2, 0.6, 3, 0.01, 0.2)",0.439642284456826
"('diverse', 'default', 0.1, 0.6, 5, 0.05, 0.2)",0.4396106232410145
"('diverse', 'default', 0.1, 0.8, 2, 0.2, 0.2)",0.43957945399885984
"('diverse', 'dos_puntos', 0.2, 0.7, 3, 0.05, 0.2)",0.439575516698721
"('diverse', 'default', 0.1, 0.7, 2, 0.01, 0.4)",0.43939029156650955
"('diverse', 'uniforme', 0.1, 0.9, 7, 0.01, 0.8)",0.43934997749346005
"('diverse', 'uniforme', 0.1, 0.6, 5, 0.01, 0.8)",0.43932884916247816
"('default', 'default', 0.05, 0.9, 2, 0.05, 0.4)",0.4391007284008004
"('diverse', 'uniforme', 0.2, 0.9, 3, 0.05, 0.2)",0.43907397681569593
"('default', 'uniforme', 0.1, 0.9, 2, 0.05, 0.2)",0.4389047562723364
"('diverse', 'dos_puntos', 0.2, 0.6, 5, 0.2, 0.4)",0.4388124964897586
"('default', 'dos_puntos', 0.1, 0.9, 2, 0.2, 0.4)",0.4388020237846807
"('diverse', 'uniforme', 0.1, 0.7, 3, 0.01, 0.4)",0.43877070255841355
"('default', 'default', 0.05, 0.7, 5, 0.01, 0.2)",0.43870419868259203
"('diverse', 'uniforme', 0.2, 0.8, 2, 0.05, 0.4)",0.4387008515443166
"('diverse', 'default', 0.1, 0.8, 3, 0.2, 0.8)",0.43854121739292007
"('diverse', 'dos_puntos', 0.2, 0.9, 5, 0.1, 0.4)",0.4383524300570641
"('default', 'default', 0.1, 0.6, 7, 0.2, 0.4)",0.43829692010060983
"('diverse', 'dos_puntos', 0.1, 0.8, 2, 0.2, 0.6)",0.4382715735825514
"('default', 'dos_puntos', 0.05, 0.9, 3, 0.01, 0.2)",0.4382711685159085
"('diverse', 'dos_puntos', 0.2, 0.9, 3, 0.01, 0.6)",0.43822955798423946
"('diverse', 'uniforme', 0.1, 0.7, 3, 0.1, 0.8)",0.4381768448197459
"('diverse', 'uniforme', 0.2, 0.8, 2, 0.1, 0.6)",0.43807197599254116
"('diverse', 'dos_puntos', 0.2, 0.8, 3, 0.01, 0.4)",0.43802124940012843
"('diverse', 'uniforme', 0.2, 0.9, 3, 0.05, 0.6)",0.4380052980789221
"('diverse', 'dos_puntos', 0.2, 0.9, 2, 0.1, 0.2)",0.43794666553927886
"('diverse', 'default', 0.2, 0.6, 2, 0.2, 0.8)",0.4379324862511756
"('diverse', 'dos_puntos', 0.1, 0.9, 3, 0.05, 0.8)",0.43770690778206783
"('diverse', 'default', 0.2, 0.8, 7, 0.05, 0.8)",0.4377061681180514
"('diverse', 'default', 0.2, 0.8, 7, 0.01, 0.8)",0.43762360022585367
"('diverse', 'dos_puntos', 0.2, 0.6, 5, 0.2, 0.2)",0.4375453859201728
"('diverse', 'uniforme', 0.1, 0.8, 7, 0.05, 0.8)",0.43754038572948134
"('diverse', 'dos_puntos', 0.2, 0.8, 2, 0.2, 0.4)",0.4374472677268277
"('diverse', 'dos_puntos', 0.2, 0.9, 3, 0.2, 0.6)",0.43738818914091865
"('diverse', 'default', 0.1, 0.8, 3, 0.01, 0.2)",0.43731887196638297
"('default', 'default', 0.05, 0.8, 2, 0.1, 0.4)",0.43726221497088885
"('diverse', 'uniforme', 0.2, 0.8, 7, 0.05, 0.2)",0.43725519668619334
"('default', 'dos_puntos', 0.05, 0.6, 2, 0.01, 0.4)",0.4372224445630436
"('default', 'default', 0.05, 0.6, 7, 0.05, 0.2)",0.43721487860901515
"('diverse', 'dos_puntos', 0.1, 0.9, 3, 0.1, 0.4)",0.4371351385166082
"('diverse', 'default', 0.1, 0.8, 3, 0.01, 0.6)",0.4370808048089076
"('diverse', 'dos_puntos', 0.2, 0.7, 3, 0.1, 0.6)",0.43701285730722567
"('diverse', 'dos_puntos', 0.2, 0.6, 7, 0.05, 0.6)",0.4369931395669572
"('diverse', 'uniforme', 0.1, 0.8, 3, 0.05, 0.8)",0.43687257171102134
"('default', 'dos_puntos', 0.05, 0.9, 5, 0.01, 0.8)",0.436781046475892
"('diverse', 'uniforme', 0.2, 0.9, 5, 0.05, 0.4)",0.4365547233994246
"('diverse', 'uniforme', 0.2, 0.6, 3, 0.01, 0.2)",0.4363937593839978
"('diverse', 'uniforme', 0.1, 0.6, 2, 0.01, 0.6)",0.4362576198270444
"('default', 'default', 0.05, 0.8, 2, 0.2, 0.4)",0.4361761645649157
"('diverse', 'dos_puntos', 0.2, 0.8, 5, 0.1, 0.2)",0.4360127580769492
"('diverse', 'dos_puntos', 0.2, 0.9, 2, 0.01, 0.6)",0.43570001358756166
"('diverse', 'uniforme', 0.1, 0.9, 7, 0.2, 0.4)",0.43560889519429075
"('diverse', 'default', 0.2, 0.9, 2, 0.01, 0.6)",0.43559902677684964
"('diverse', 'default', 0.1, 0.8, 2, 0.01, 0.2)",0.4354695785057686
"('diverse', 'uniforme', 0.05, 0.9, 3, 0.2, 0.2)",0.4354356579546632
"('diverse', 'dos_puntos', 0.2, 0.7, 2, 0.2, 0.6)",0.4354341093770048
"('diverse', 'default', 0.2, 0.8, 5, 0.2, 0.6)",0.4349516634081125
"('diverse', 'uniforme', 0.1, 0.8, 5, 0.1, 0.6)",0.4349121599048161
"('default', 'uniforme', 0.05, 0.8, 5, 0.2, 0.2)",0.43486843800300096
"('diverse', 'default', 0.1, 0.9, 2, 0.01, 0.8)",0.4346855686706566
"('diverse', 'uniforme', 0.1, 0.6, 7, 0.1, 0.8)",0.43440231585045763
"('default', 'uniforme', 0.05, 0.9, 2, 0.05, 0.4)",0.43439188608528967
"('diverse', 'uniforme', 0.2, 0.8, 3, 0.05, 0.6)",0.43428431568143705
"('diverse', 'default', 0.2, 0.6, 5, 0.2, 0.8)",0.4342469601015499
"('default', 'default', 0.05, 0.6, 5, 0.2, 0.4)",0.4341726246757308
"('diverse', 'default', 0.05, 0.7, 2, 0.05, 0.6)",0.4338403023977683
"('diverse', 'dos_puntos', 0.2, 0.7, 5, 0.1, 0.8)",0.4337550197768348
"('diverse', 'uniforme', 0.2, 0.7, 7, 0.05, 0.8)",0.43356910492450274
"('diverse', 'uniforme', 0.1, 0.9, 3, 0.2, 0.4)",0.43354033796308944
"('diverse', 'uniforme', 0.1, 0.7, 2, 0.01, 0.8)",0.433463080537312
"('default', 'dos_puntos', 0.05, 0.6, 2, 0.01, 0.2)",0.43340389729566897
"('diverse', 'default', 0.2, 0.9, 3, 0.2, 0.6)",0.43331963740534263
"('diverse', 'default', 0.2, 0.7, 7, 0.05, 0.6)",0.4332274814188103
"('diverse', 'dos_puntos', 0.1, 0.6, 7, 0.05, 0.8)",0.43318307611731155
"('diverse', 'dos_puntos', 0.2, 0.8, 7, 0.1, 0.4)",0.43315312082005225
"('diverse', 'dos_puntos', 0.2, 0.6, 7, 0.1, 0.4)",0.43311121700648164
"('diverse', 'default', 0.1, 0.6, 7, 0.2, 0.4)",0.433029954141364
"('diverse', 'uniforme', 0.05, 0.7, 7, 0.01, 0.2)",0.43294275744805794
"('diverse', 'uniforme', 0.05, 0.8, 2, 0.2, 0.2)",0.4326857395490711
"('diverse', 'dos_puntos', 0.2, 0.6, 2, 0.05, 0.2)",0.43245881580262163
"('diverse', 'uniforme', 0.1, 0.8, 2, 0.01, 0.6)",0.43228964950960036
"('diverse', 'dos_puntos', 0.1, 0.8, 5, 0.1, 0.8)",0.43227486008450866
"('diverse', 'uniforme', 0.1, 0.8, 3, 0.05, 0.4)",0.4321875971066576
"('default', 'default', 0.05, 0.6, 2, 0.2, 0.8)",0.43211695568257424
"('diverse', 'default', 0.1, 0.9, 7, 0.1, 0.4)",0.4321164959737144
"('diverse', 'dos_puntos', 0.1, 0.9, 7, 0.01, 0.2)",0.4320598148758493
"('default', 'uniforme', 0.1, 0.8, 2, 0.2, 0.2)",0.43201774701687945
"('diverse', 'default', 0.05, 0.9, 5, 0.1, 0.6)",0.4318124349781919
"('diverse', 'default', 0.05, 0.9, 7, 0.01, 0.6)",0.43179679193491116
"('diverse', 'default', 0.2, 0.6, 2, 0.2, 0.4)",0.4317572725825528
"('diverse', 'dos_puntos', 0.2, 0.9, 7, 0.1, 0.4)",0.43174739179517785
"('diverse', 'uniforme', 0.1, 0.6, 2, 0.1, 0.4)",0.43165884751461253
"('diverse', 'dos_puntos', 0.2, 0.8, 5, 0.1, 0.8)",0.4316167093699145
"('diverse', 'default', 0.2, 0.8, 3, 0.2, 0.6)",0.4315370654466465
"('diverse', 'dos_puntos', 0.2, 0.7, 5, 0.2, 0.8)",0.43146394972867536
"('diverse', 'dos_puntos', 0.2, 0.8, 2, 0.1, 0.6)",0.43139286086254636
"('diverse', 'uniforme', 0.1, 0.8, 3, 0.2, 0.2)",0.4313756286232123
"('diverse', 'uniforme', 0.1, 0.6, 3, 0.2, 0.2)",0.4313175103038006
"('diverse', 'default', 0.1, 0.7, 3, 0.2, 0.2)",0.4313132962603845
"('diverse', 'dos_puntos', 0.2, 0.6, 2, 0.2, 0.4)",0.4312963929226242
"('diverse', 'uniforme', 0.05, 0.9, 5, 0.05, 0.6)",0.4312901691125351
"('diverse', 'dos_puntos', 0.1, 0.7, 5, 0.01, 0.8)",0.43101432975887555
"('diverse', 'dos_puntos', 0.1, 0.8, 3, 0.01, 0.8)",0.43101187982239597
"('diverse', 'uniforme', 0.2, 0.6, 5, 0.2, 0.6)",0.43098508138771735
"('diverse', 'default', 0.1, 0.7, 3, 0.2, 0.8)",0.4309618121000218
"('diverse', 'default', 0.1, 0.9, 2, 0.2, 0.2)",0.4309312521753811
"('default', 'default', 0.05, 0.9, 2, 0.05, 0.2)",0.4308948065547452
"('diverse', 'default', 0.2, 0.8, 7, 0.01, 0.2)",0.4308758363762773
"('diverse', 'uniforme', 0.2, 0.6, 7, 0.05, 0.2)",0.43086014926017346
"('diverse', 'dos_puntos', 0.2, 0.7, 2, 0.1, 0.8)",0.4308483098234691
"('diverse', 'default', 0.1, 0.8, 7, 0.01, 0.8)",0.43068215532729165
"('diverse', 'dos_puntos', 0.2, 0.8, 3, 0.05, 0.6)",0.43067528333609284
"('diverse', 'default', 0.1, 0.6, 7, 0.1, 0.4)",0.4303752141380769
"('diverse', 'uniforme', 0.1, 0.9, 7, 0.2, 0.8)",0.430237241270172
"('diverse', 'dos_puntos', 0.2, 0.8, 7, 0.01, 0.8)",0.4302219225199364
"('default', 'default', 0.05, 0.7, 2, 0.1, 0.2)",0.4301666340168824
"('diverse', 'dos_puntos', 0.2, 0.9, 2, 0.1, 0.8)",0.43007843008123814
"('default', 'default', 0.2, 0.8, 2, 0.1, 0.2)",0.4298735053053567
"('diverse', 'uniforme', 0.2, 0.6, 5, 0.2, 0.4)",0.4298257476935293
"('default', 'default', 0.05, 0.8, 7, 0.01, 0.4)",0.4297288775219542
"('diverse', 'uniforme', 0.05, 0.8, 2, 0.1, 0.8)",0.4293940763239286
"('default', 'default', 0.05, 0.9, 3, 0.05, 0.6)",0.429353810501562
"('diverse', 'default', 0.1, 0.7, 5, 0.2, 0.2)",0.4292635193282356
"('diverse', 'default', 0.1, 0.9, 5, 0.01, 0.6)",0.4292470679128497
"('diverse', 'dos_puntos', 0.1, 0.7, 3, 0.2, 0.6)",0.42920736087968603
"('diverse', 'dos_puntos', 0.2, 0.7, 7, 0.05, 0.6)",0.42914129076269425
"('diverse', 'dos_puntos', 0.2, 0.9, 5, 0.05, 0.8)",0.42914125751025517
"('diverse', 'default', 0.1, 0.8, 5, 0.01, 0.4)",0.42908675155021736
"('diverse', 'dos_puntos', 0.2, 0.9, 7, 0.2, 0.2)",0.4288872665166836
"('diverse', 'default', 0.2, 0.8, 5, 0.01, 0.8)",0.42888361806911146
"('diverse', 'dos_puntos', 0.05, 0.6, 3, 0.1, 0.8)",0.4287475117625819
"('default', 'dos_puntos', 0.05, 0.8, 7, 0.2, 0.2)",0.42869725315852697
"('diverse', 'default', 0.1, 0.6, 2, 0.01, 0.6)",0.42868762586261644
"('diverse', 'default', 0.2, 0.6, 2, 0.05, 0.6)",0.4285275579713918
"('diverse', 'default', 0.1, 0.9, 5, 0.05, 0.6)",0.42845877411406147
"('diverse', 'uniforme', 0.1, 0.9, 3, 0.01, 0.6)",0.4284292951952288
"('default', 'uniforme', 0.1, 0.8, 3, 0.2, 0.2)",0.42829193360618467
"('diverse', 'default', 0.1, 0.9, 3, 0.1, 0.8)",0.42822425108427103
"('diverse', 'default', 0.2, 0.9, 2, 0.05, 0.2)",0.42817550740344323
"('diverse', 'uniforme', 0.05, 0.6, 3, 0.05, 0.6)",0.4281632896341727
"('diverse', 'default', 0.1, 0.7, 7, 0.1, 0.8)",0.42813272067967933
"('diverse', 'dos_puntos', 0.1, 0.6, 2, 0.1, 0.2)",0.4277468085558274
"('diverse', 'dos_puntos', 0.2, 0.7, 3, 0.05, 0.6)",0.4277407300103375
"('diverse', 'default', 0.2, 0.8, 5, 0.01, 0.2)",0.42770812828401744
"('diverse', 'dos_puntos', 0.2, 0.6, 7, 0.1, 0.2)",0.4275253345687462
"('diverse', 'default', 0.1, 0.7, 7, 0.01, 0.2)",0.42734986616515186
"('diverse', 'default', 0.2, 0.8, 7, 0.2, 0.4)",0.4273290440310915
"('diverse', 'uniforme', 0.1, 0.8, 7, 0.1, 0.2)",0.42720732736750866
"('diverse', 'dos_puntos', 0.1, 0.6, 2, 0.1, 0.6)",0.42714016955190015
"('diverse', 'uniforme', 0.1, 0.8, 7, 0.2, 0.4)",0.42703162479643353
"('diverse', 'default', 0.2, 0.8, 2, 0.05, 0.6)",0.4269897911244157
"('default', 'uniforme', 0.05, 0.8, 2, 0.01, 0.4)",0.4269674841280116
"('diverse', 'uniforme', 0.1, 0.6, 2, 0.2, 0.2)",0.42693760579879536
"('diverse', 'uniforme', 0.2, 0.9, 3, 0.01, 0.4)",0.42693055944050134
"('diverse', 'default', 0.05, 0.9, 7, 0.1, 0.8)",0.42688507189467295
"('diverse', 'uniforme', 0.2, 0.6, 7, 0.1, 0.8)",0.4267837257790892
"('default', 'uniforme', 0.05, 0.7, 7, 0.01, 0.4)",0.42672486598121717
"('default', 'dos_puntos', 0.05, 0.8, 3, 0.2, 0.2)",0.42665682833817514
"('diverse', 'uniforme', 0.1, 0.7, 3, 0.01, 0.8)",0.4266495785877142
"('diverse', 'uniforme', 0.1, 0.9, 3, 0.2, 0.8)",0.42661661400952494
"('default', 'dos_puntos', 0.05, 0.8, 5, 0.2, 0.2)",0.4265489382477636
"('default', 'uniforme', 0.05, 0.6, 2, 0.05, 0.2)",0.42645239796462076
"('default', 'uniforme', 0.05, 0.9, 3, 0.1, 0.6)",0.42644940531635706
"('diverse', 'dos_puntos', 0.2, 0.8, 2, 0.1, 0.2)",0.42642775678746886
"('diverse', 'dos_puntos', 0.1, 0.8, 3, 0.05, 0.4)",0.426266370461753
"('diverse', 'uniforme', 0.1, 0.9, 5, 0.2, 0.8)",0.4262034356243312
"('diverse', 'dos_puntos', 0.1, 0.7, 3, 0.2, 0.8)",0.4261715357799768
"('default', 'dos_puntos', 0.05, 0.6, 2, 0.1, 0.6)",0.4260081087448512
"('diverse', 'uniforme', 0.1, 0.8, 7, 0.1, 0.8)",0.4259977764648701
"('diverse', 'dos_puntos', 0.2, 0.7, 3, 0.1, 0.4)",0.4258725495927034
"('diverse', 'uniforme', 0.2, 0.8, 5, 0.2, 0.2)",0.4258158250194043
"('diverse', 'default', 0.2, 0.9, 2, 0.2, 0.8)",0.42579283012827274
"('diverse', 'dos_puntos', 0.2, 0.6, 3, 0.05, 0.6)",0.42579062601132794
"('diverse', 'default', 0.05, 0.9, 7, 0.05, 0.8)",0.42561297660411873
"('diverse', 'dos_puntos', 0.2, 0.9, 5, 0.1, 0.8)",0.42523116855627696
"('default', 'dos_puntos', 0.05, 0.9, 5, 0.05, 0.2)",0.42522136520991605
"('diverse', 'uniforme', 0.2, 0.9, 5, 0.01, 0.2)",0.42516798936059585
"('diverse', 'uniforme', 0.1, 0.9, 2, 0.2, 0.8)",0.42492914155696243
"('diverse', 'dos_puntos', 0.2, 0.9, 7, 0.2, 0.4)",0.4249261870643233
"('diverse', 'dos_puntos', 0.2, 0.9, 7, 0.01, 0.4)",0.42470953292494196
"('default', 'uniforme', 0.05, 0.7, 3, 0.1, 0.2)",0.4245867720438642
"('diverse', 'uniforme', 0.2, 0.7, 2, 0.2, 0.6)",0.4243957088885451
"('diverse', 'dos_puntos', 0.2, 0.9, 7, 0.05, 0.4)",0.4242554512276344
"('diverse', 'dos_puntos', 0.1, 0.9, 7, 0.05, 0.4)",0.4242330341333626
"('diverse', 'dos_puntos', 0.2, 0.6, 3, 0.2, 0.4)",0.4240414355370947
"('diverse', 'default', 0.1, 0.8, 7, 0.01, 0.6)",0.4240116195138741
"('diverse', 'uniforme', 0.1, 0.7, 2, 0.2, 0.8)",0.42398816782428206
"('diverse', 'dos_puntos', 0.2, 0.8, 5, 0.05, 0.2)",0.42376481400021104
"('diverse', 'uniforme', 0.2, 0.8, 2, 0.2, 0.4)",0.42373000922122916
"('diverse', 'dos_puntos', 0.2, 0.8, 7, 0.05, 0.6)",0.4236523096077602
"('diverse', 'default', 0.2, 0.6, 7, 0.2, 0.4)",0.4233975140084455
"('diverse', 'dos_puntos', 0.2, 0.8, 3, 0.1, 0.6)",0.4231617077556294
"('diverse', 'dos_puntos', 0.1, 0.6, 3, 0.2, 0.6)",0.422952481817153
"('default', 'default', 0.05, 0.6, 2, 0.2, 0.2)",0.4229450442634298
"('diverse', 'default', 0.1, 0.9, 2, 0.1, 0.8)",0.4227604076537058
"('diverse', 'default', 0.1, 0.7, 5, 0.05, 0.2)",0.4225669753103422
"('diverse', 'uniforme', 0.1, 0.9, 2, 0.05, 0.6)",0.4225376008869343
"('diverse', 'uniforme', 0.1, 0.7, 3, 0.1, 0.4)",0.4222894597697178
"('diverse', 'dos_puntos', 0.1, 0.7, 5, 0.05, 0.8)",0.42219756606615205
"('default', 'dos_puntos', 0.1, 0.6, 5, 0.05, 0.2)",0.42204177179206226
"('diverse', 'uniforme', 0.2, 0.9, 7, 0.1, 0.8)",0.4218250787588736
"('diverse', 'dos_puntos', 0.1, 0.9, 7, 0.01, 0.4)",0.421806631920262
"('diverse', 'uniforme', 0.1, 0.9, 5, 0.05, 0.8)",0.4217455967763243
"('diverse', 'default', 0.1, 0.6, 5, 0.05, 0.6)",0.42171240768639234
"('diverse', 'dos_puntos', 0.1, 0.7, 7, 0.1, 0.8)",0.4216580480701045
"('diverse', 'default', 0.2, 0.6, 3, 0.1, 0.2)",0.4213826086149555
"('diverse', 'uniforme', 0.2, 0.9, 3, 0.01, 0.2)",0.42131300962046214
"('diverse', 'dos_puntos', 0.2, 0.7, 7, 0.1, 0.2)",0.42119734739230774
"('default', 'default', 0.05, 0.7, 3, 0.01, 0.2)",0.42118396044366496
"('diverse', 'default', 0.1, 0.7, 5, 0.2, 0.4)",0.4210882684168487
"('diverse', 'default', 0.2, 0.9, 5, 0.2, 0.8)",0.4208728316632193
"('default', 'uniforme', 0.1, 0.6, 2, 0.01, 0.4)",0.4207577999180031
"('diverse', 'uniforme', 0.2, 0.8, 2, 0.2, 0.8)",0.42071784746493845
"('default', 'dos_puntos', 0.05, 0.6, 3, 0.05, 0.2)",0.4207094679960224
"('diverse', 'uniforme', 0.05, 0.9, 2, 0.05, 0.2)",0.4206667824316724
"('diverse', 'default', 0.1, 0.6, 7, 0.1, 0.6)",0.4206340366073822
"('default', 'dos_puntos', 0.05, 0.8, 2, 0.2, 0.8)",0.4206213621872644
"('diverse', 'default', 0.2, 0.7, 7, 0.1, 0.6)",0.4205536581430776
"('diverse', 'dos_puntos', 0.2, 0.9, 5, 0.01, 0.4)",0.4205243316324879
"('diverse', 'dos_puntos', 0.2, 0.8, 2, 0.01, 0.6)",0.4205212067114566
"('diverse', 'uniforme', 0.1, 0.6, 2, 0.1, 0.8)",0.4204969775747707
"('diverse', 'dos_puntos', 0.1, 0.8, 5, 0.2, 0.8)",0.42047677472158107
"('default', 'default', 0.1, 0.8, 2, 0.1, 0.2)",0.42043438872072975
"('diverse', 'dos_puntos', 0.2, 0.8, 2, 0.2, 0.2)",0.4204039960670289
"('default', 'dos_puntos', 0.05, 0.7, 7, 0.05, 0.4)",0.4203651891019507
"('diverse', 'dos_puntos', 0.1, 0.7, 5, 0.2, 0.8)",0.4203253371332785
"('diverse', 'uniforme', 0.2, 0.8, 3, 0.01, 0.8)",0.4203121720112325
"('diverse', 'dos_puntos', 0.1, 0.6, 5, 0.01, 0.6)",0.42018237912742845
"('diverse', 'dos_puntos', 0.2, 0.6, 3, 0.01, 0.6)",0.4201752818829897
"('diverse', 'uniforme', 0.1, 0.7, 3, 0.2, 0.4)",0.42015363457780663
"('default', 'dos_puntos', 0.05, 0.7, 5, 0.01, 0.2)",0.4201437664866522
"('diverse', 'default', 0.1, 0.8, 2, 0.2, 0.6)",0.42014320916897285
"('diverse', 'default', 0.1, 0.8, 5, 0.05, 0.4)",0.4200887368541689
"('diverse', 'dos_puntos', 0.1, 0.6, 2, 0.2, 0.8)",0.41946259188993584
"('diverse', 'default', 0.1, 0.6, 5, 0.1, 0.6)",0.41945950708163604
"('default', 'dos_puntos', 0.05, 0.6, 2, 0.2, 0.2)",0.4194001385631337
"('diverse', 'default', 0.1, 0.7, 2, 0.05, 0.2)",0.41934751443543705
"('diverse', 'default', 0.2, 0.7, 2, 0.1, 0.6)",0.41928306781218716
"('diverse', 'default', 0.1, 0.6, 7, 0.01, 0.8)",0.4192043366478876
"('diverse', 'dos_puntos', 0.2, 0.8, 7, 0.1, 0.6)",0.41913415025354406
"('diverse', 'dos_puntos', 0.2, 0.9, 3, 0.01, 0.8)",0.4190973562594382
"('diverse', 'uniforme', 0.1, 0.8, 7, 0.05, 0.6)",0.4190836484079378
"('diverse', 'default', 0.1, 0.7, 7, 0.1, 0.6)",0.4189527614935831
"('diverse', 'uniforme', 0.1, 0.9, 5, 0.2, 0.6)",0.4189512640524276
"('diverse', 'default', 0.2, 0.9, 2, 0.1, 0.4)",0.41893654262164803
"('diverse', 'default', 0.1, 0.9, 5, 0.01, 0.8)",0.41892927891964965
"('diverse', 'default', 0.2, 0.7, 2, 0.2, 0.8)",0.41876723742541533
"('diverse', 'dos_puntos', 0.2, 0.6, 5, 0.01, 0.8)",0.4185882130375386
"('diverse', 'default', 0.05, 0.6, 5, 0.05, 0.2)",0.4182897883156135
"('diverse', 'uniforme', 0.1, 0.6, 2, 0.01, 0.8)",0.4182147235199959
"('diverse', 'default', 0.1, 0.6, 5, 0.01, 0.8)",0.4181480977443305
"('diverse', 'uniforme', 0.2, 0.6, 7, 0.2, 0.6)",0.4181290958894491
"('diverse', 'dos_puntos', 0.2, 0.9, 3, 0.01, 0.4)",0.4180754362746969
"('default', 'uniforme', 0.05, 0.6, 2, 0.01, 0.4)",0.41806993607970594
"('default', 'default', 0.05, 0.8, 2, 0.01, 0.4)",0.4177819421867205
"('diverse', 'dos_puntos', 0.1, 0.9, 3, 0.1, 0.8)",0.417773748317806
"('diverse', 'dos_puntos', 0.1, 0.8, 3, 0.1, 0.8)",0.41777022487785187
"('diverse', 'default', 0.1, 0.8, 7, 0.01, 0.4)",0.41771351812978724
"('diverse', 'dos_puntos', 0.2, 0.8, 3, 0.1, 0.4)",0.41764513900254546
"('default', 'dos_puntos', 0.05, 0.6, 5, 0.01, 0.8)",0.41759967958500094
"('diverse', 'uniforme', 0.05, 0.6, 7, 0.2, 0.2)",0.4175688729579359
"('default', 'uniforme', 0.1, 0.8, 2, 0.05, 0.4)",0.4174974810054139
"('diverse', 'uniforme', 0.1, 0.8, 5, 0.01, 0.4)",0.41748180608908914
"('diverse', 'uniforme', 0.1, 0.6, 3, 0.05, 0.2)",0.41739385920310224
"('diverse', 'dos_puntos', 0.1, 0.9, 3, 0.01, 0.2)",0.41736274801381157
"('diverse', 'uniforme', 0.1, 0.6, 7, 0.2, 0.2)",0.41731249695462075
"('diverse', 'default', 0.1, 0.9, 7, 0.2, 0.6)",0.4172445568557393
"('diverse', 'default', 0.2, 0.6, 3, 0.01, 0.6)",0.4171908449340179
"('diverse', 'uniforme', 0.2, 0.7, 2, 0.1, 0.2)",0.4171304602929279
"('diverse', 'dos_puntos', 0.1, 0.6, 7, 0.2, 0.6)",0.41709806838305974
"('default', 'dos_puntos', 0.05, 0.9, 5, 0.2, 0.4)",0.4170256747336071
"('diverse', 'uniforme', 0.1, 0.9, 3, 0.2, 0.2)",0.4170065286482065
